T_air,sol_dir,sol_diff
12.1,0,1
10.5,0,0
10.2,0,0
9.9,0,0
9.0,0,0
8.4,0,0
8.4,0,0
7.8,0,0
7.1,0,0
6.9,0,0
6.4,0,0
6.2,0,0
6.1,0,0
6.4,0,1
6.7,27,40
7.8,98,87
9.6,185,117
11.3,192,163
11.9,145,201
12.8,185,190
12.7,182,166
12.6,117,141
12.3,61,95
11.1,18,40
9.4,0,2
8.7,0,0
8.4,0,0
8.1,0,0
8.3,0,0
9.3,0,0
10.2,0,0
10.5,0,0
11.1,0,0
12.3,0,0
12.9,0,0
12.7,0,0
12.1,0,0
12.4,0,0
12.8,5,35
13.7,31,102
15.5,145,144
17.0,223,166
17.9,180,210
18.7,117,217
19.1,107,193
19.5,90,156
19.0,41,102
17.5,5,38
17.4,0,0
17.2,0,0
17.7,0,0
17.3,0,0
14.1,0,0
12.1,0,0
11.1,0,0
10.3,0,0
9.7,0,0
9.2,0,0
8.9,0,0
8.9,0,0
8.6,0,0
10.1,0,0
9.6,0,18
9.0,26,83
9.7,87,122
10.4,147,138
10.7,126,166
10.9,216,130
11.1,142,134
10.5,152,94
10.6,53,78
8.8,15,34
7.7,0,0
6.6,0,0
5.8,0,0
5.7,0,0
5.0,0,0
4.3,0,0
3.3,0,0
3.1,0,0
2.1,0,0
1.7,0,0
1.2,0,0
1.5,0,0
1.6,0,0
1.1,0,0
1.6,37,33
2.3,143,61
5.9,250,71
8.5,331,79
10.1,374,78
10.9,371,80
11.5,318,82
11.2,186,99
10.7,62,84
9.3,8,33
7.2,0,0
6.3,0,0
5.9,0,0
5.4,0,0
4.9,0,0
4.1,0,0
3.4,0,0
3.4,0,0
3.6,0,0
4.5,0,0
4.4,0,0
4.3,0,0
3.9,0,0
3.8,0,0
4.3,17,40
5.3,16,93
6.2,1,95
7.0,1,117
7.7,10,165
7.7,8,154
9.4,72,194
8.4,38,148
8.9,9,84
8.1,3,32
6.5,0,0
5.8,0,0
5.1,0,0
4.8,0,0
4.5,0,0
4.0,0,0
3.6,0,0
3.3,0,0
2.8,0,0
2.3,0,0
1.6,0,0
1.8,0,0
2.1,0,0
2.8,0,0
3.5,10,37
4.2,13,90
5.9,13,132
8.5,105,212
10.9,138,240
11.7,36,195
12.3,4,129
11.9,4,103
11.9,0,33
11.7,0,11
11.6,0,0
11.9,0,0
11.2,0,0
9.2,0,0
9.3,0,0
10.1,0,0
11.0,0,0
11.3,0,0
12.0,0,0
12.2,0,0
12.1,0,0
12.3,0,0
12.0,0,0
12.6,0,0
12.4,4,33
12.8,8,86
13.3,15,141
14.5,20,177
15.2,24,197
15.5,2,141
15.5,0,104
15.1,0,83
14.9,0,41
15.1,0,12
14.8,0,0
14.7,0,0
14.4,0,0
14.1,0,0
13.8,0,0
13.2,0,0
12.7,0,0
12.3,0,0
11.9,0,0
11.6,0,0
11.7,0,0
11.8,0,0
11.8,0,0
12.1,0,0
12.5,5,27
13.2,1,59
14.1,1,94
15.8,60,168
16.7,57,190
16.6,29,170
16.1,4,118
11.4,0,63
11.1,0,54
10.6,0,18
9.8,0,0
9.4,0,0
8.6,0,0
8.0,0,0
7.6,0,0
7.2,0,0
6.8,0,0
6.3,0,0
6.0,0,0
5.2,0,0
5.0,0,0
4.9,0,0
5.0,0,0
4.6,0,0
4.9,31,24
6.5,128,43
8.3,229,57
9.5,249,80
8.9,5,134
8.6,0,96
8.0,36,135
8.5,96,100
8.4,16,63
7.0,3,21
5.7,0,0
5.2,0,0
4.2,0,0
3.5,0,0
4.0,0,0
3.2,0,0
3.1,0,0
2.9,0,0
2.6,0,0
1.9,0,0
1.6,0,0
1.8,0,0
1.8,0,0
2.6,0,0
3.3,27,29
5.5,92,67
7.8,182,91
9.6,40,147
10.1,57,171
10.7,14,146
12.0,14,130
12.6,39,113
12.2,6,59
11.5,0,6
10.8,0,0
10.5,0,0
10.1,0,0
9.8,0,0
9.9,0,0
10.3,0,0
11.0,0,0
11.1,0,0
10.4,0,0
10.2,0,0
10.4,0,0
10.5,0,0
10.9,0,0
9.2,0,0
9.2,0,8
9.2,4,69
10.3,78,154
11.1,3,128
11.0,0,62
11.5,3,134
12.7,33,167
12.4,15,118
11.8,0,36
11.4,0,9
10.9,0,0
10.1,0,0
9.6,0,0
9.6,0,0
9.6,0,0
9.0,0,0
9.1,0,0
9.0,0,0
8.5,0,0
8.4,0,0
8.0,0,0
7.7,0,0
7.6,0,0
8.0,0,0
7.7,0,9
7.8,0,30
8.2,0,45
8.8,0,60
9.4,0,65
10.1,0,73
10.7,0,35
11.4,0,29
12.2,0,21
12.3,0,7
12.6,0,0
12.2,0,0
11.8,0,0
11.0,0,0
11.2,0,0
10.8,0,0
10.4,0,0
9.4,0,0
9.5,0,0
9.7,0,0
9.0,0,0
7.8,0,0
7.4,0,0
7.4,0,0
7.4,13,27
7.7,76,77
8.4,75,127
9.1,35,154
9.4,0,103
9.9,0,114
10.3,67,157
9.0,43,119
6.7,13,69
6.5,0,11
6.0,0,0
5.9,0,0
5.6,0,0
5.7,0,0
5.6,0,0
5.8,0,0
6.0,0,0
6.1,0,0
6.1,0,0
6.0,0,0
5.8,0,0
6.0,0,0
5.7,0,0
5.0,0,0
5.2,11,25
6.5,74,72
7.3,148,105
8.3,154,143
9.5,97,180
9.6,82,177
9.6,59,152
9.9,49,117
9.4,9,65
8.8,0,5
8.4,0,0
8.3,0,0
7.8,0,0
7.5,0,0
7.3,0,0
7.1,0,0
6.7,0,0
6.2,0,0
6.0,0,0
5.8,0,0
5.7,0,0
5.8,0,0
5.7,0,0
5.8,0,0
5.8,0,15
6.3,8,73
6.9,10,120
8.6,51,173
9.2,63,200
9.3,14,160
9.1,2,110
9.1,8,108
8.7,0,45
8.2,0,6
7.4,0,0
5.8,0,0
5.6,0,0
5.3,0,0
5.0,0,0
5.3,0,0
5.3,0,0
4.9,0,0
4.8,0,0
5.2,0,0
5.6,0,0
5.7,0,0
5.7,0,0
5.7,0,0
5.6,3,21
6.3,10,74
6.9,3,104
7.9,0,94
9.4,36,183
10.2,67,196
10.3,43,164
10.4,12,112
9.6,0,52
7.9,0,5
7.7,0,0
7.4,0,0
6.8,0,0
5.3,0,0
4.0,0,0
3.0,0,0
3.6,0,0
4.7,0,0
3.9,0,0
3.7,0,0
3.5,0,0
3.5,0,0
3.8,0,0
4.1,0,0
4.3,7,17
5.1,46,75
6.6,84,128
8.3,107,168
9.6,150,185
9.9,104,195
10.3,57,168
10.1,21,109
9.4,1,40
8.1,0,4
7.9,0,0
7.7,0,0
7.4,0,0
7.2,0,0
7.1,0,0
7.3,0,0
7.7,0,0
8.1,0,0
8.4,0,0
8.5,0,0
8.3,0,0
8.3,0,0
8.0,0,0
7.8,0,0
7.8,2,14
8.3,3,51
9.2,4,94
9.9,1,100
10.2,3,128
10.3,0,101
10.1,0,78
9.8,0,43
9.4,0,38
9.1,0,6
8.9,0,0
8.8,0,0
8.7,0,0
8.4,0,0
8.4,0,0
7.8,0,0
7.5,0,0
7.2,0,0
7.0,0,0
6.9,0,0
6.9,0,0
7.0,0,0
7.0,0,0
7.4,0,0
7.7,0,6
8.4,1,40
9.2,4,90
9.9,12,135
11.0,52,183
11.3,70,189
11.4,56,163
11.0,31,116
10.4,6,55
9.7,0,6
9.4,0,0
9.2,0,0
8.8,0,0
8.2,0,0
7.8,0,0
7.5,0,0
7.4,0,0
7.7,0,0
7.4,0,0
7.6,0,0
7.6,0,0
7.6,0,0
7.6,0,0
7.7,0,0
8.0,1,11
8.4,10,59
8.7,38,130
9.3,50,176
10.1,52,198
10.7,61,202
11.3,33,163
11.5,8,101
11.5,1,44
11.1,0,2
10.9,0,0
10.8,0,0
10.5,0,0
10.6,0,0
10.4,0,0
10.2,0,0
10.0,0,0
10.2,0,0
10.1,0,0
10.1,0,0
10.1,0,0
10.0,0,0
9.7,0,0
9.3,0,0
9.4,0,1
10.5,0,23
11.7,17,110
12.7,14,137
14.0,33,171
14.2,0,87
13.5,0,55
13.2,0,71
13.2,6,53
11.9,0,9
11.2,0,0
11.2,0,0
11.2,0,0
11.4,0,0
11.4,0,0
11.1,0,0
11.0,0,0
10.6,0,0
10.5,0,0
10.6,0,0
10.4,0,0
10.3,0,0
10.4,0,0
10.1,0,0
9.2,6,11
8.2,68,52
9.8,154,81
11.2,215,103
11.0,144,143
11.1,0,102
11.2,40,133
10.5,14,94
10.0,0,17
9.6,0,0
8.4,0,0
7.7,0,0
7.3,0,0
6.7,0,0
6.3,0,0
6.0,0,0
6.0,0,0
6.4,0,0
6.4,0,0
6.3,0,0
6.5,0,0
6.8,0,0
6.8,0,0
6.8,0,0
6.9,0,5
7.3,2,39
7.6,33,96
7.5,16,119
8.8,92,138
9.3,54,140
9.4,12,115
8.7,4,79
7.8,11,49
6.4,0,8
5.3,0,0
4.9,0,0
6.1,0,0
6.3,0,0
6.1,0,0
5.8,0,0
5.8,0,0
5.8,0,0
5.9,0,0
5.3,0,0
5.4,0,0
5.3,0,0
5.2,0,0
4.9,0,0
4.6,8,6
5.1,40,25
5.7,6,73
6.2,0,77
6.8,0,75
7.5,0,60
7.6,30,99
7.1,19,74
6.6,0,33
6.1,0,6
5.3,0,0
5.4,0,0
4.4,0,0
3.5,0,0
1.8,0,0
1.7,0,0
1.5,0,0
1.6,0,0
1.2,0,0
1.4,0,0
1.3,0,0
0.8,0,0
-0.8,0,0
-0.3,0,0
0.3,0,6
1.8,23,48
2.6,115,91
3.8,46,133
4.3,7,126
4.6,42,146
4.5,8,109
4.3,0,41
3.8,0,25
3.4,0,3
3.3,0,0
3.3,0,0
3.0,0,0
3.2,0,0
3.2,0,0
2.7,0,0
2.9,0,0
2.6,0,0
2.4,0,0
2.3,0,0
2.5,0,0
2.4,0,0
2.6,0,0
2.6,0,0
2.8,0,1
3.0,0,25
3.2,0,47
3.3,0,46
3.6,0,43
3.8,0,27
4.1,0,32
4.4,0,18
4.9,0,14
5.3,0,0
5.8,0,0
6.1,0,0
6.5,0,0
6.7,0,0
6.9,0,0
7.0,0,0
7.0,0,0
7.1,0,0
5.0,0,0
4.6,0,0
4.3,0,0
3.2,0,0
3.2,0,0
3.2,0,0
3.4,0,4
3.6,1,39
4.1,40,110
5.1,68,156
5.1,17,145
5.3,10,131
5.9,43,146
6.1,44,111
5.1,10,47
3.3,0,4
2.7,0,0
2.4,0,0
1.7,0,0
1.2,0,0
1.7,0,0
1.1,0,0
1.5,0,0
1.5,0,0
2.2,0,0
2.2,0,0
2.2,0,0
1.2,0,0
0.8,0,0
-0.2,0,0
0.5,0,3
0.4,5,31
1.2,11,68
1.9,0,78
2.2,0,76
2.7,0,53
3.2,0,59
3.4,5,61
3.4,0,16
3.1,0,1
2.9,0,0
3.0,0,0
2.8,0,0
2.6,0,0
2.3,0,0
2.0,0,0
1.7,0,0
1.6,0,0
1.4,0,0
1.3,0,0
1.5,0,0
1.5,0,0
1.6,0,0
2.0,0,0
2.2,0,3
2.4,3,39
3.1,1,71
4.1,11,121
5.6,14,141
6.2,1,102
6.0,0,62
5.4,0,31
5.1,0,21
4.8,0,0
4.8,0,0
4.1,0,0
4.2,0,0
4.1,0,0
3.9,0,0
3.8,0,0
4.1,0,0
4.4,0,0
5.0,0,0
5.5,0,0
6.0,0,0
5.8,0,0
5.7,0,0
4.8,0,0
4.3,0,5
4.8,18,42
4.7,75,86
5.5,153,105
5.9,115,140
6.7,57,144
6.1,60,124
5.9,57,89
6.0,17,41
2.5,0,0
1.9,0,0
2.6,0,0
1.7,0,0
1.2,0,0
0.6,0,0
0.3,0,0
-0.1,0,0
-0.3,0,0
-0.6,0,0
-0.9,0,0
-1.2,0,0
-1.3,0,0
-1.7,0,0
-1.5,0,0
-1.7,0,3
-0.8,12,37
-0.2,19,81
0.1,5,95
0.6,0,82
1.0,0,63
1.3,0,70
1.4,1,60
1.5,0,24
1.8,0,0
1.7,0,0
1.0,0,0
0.3,0,0
-0.1,0,0
-0.1,0,0
-0.3,0,0
-0.3,0,0
-0.2,0,0
-0.4,0,0
-0.1,0,0
-0.3,0,0
-0.3,0,0
0.5,0,0
1.1,0,0
1.3,0,2
2.1,20,42
3.2,94,86
4.1,13,110
4.4,0,55
4.5,0,41
4.7,0,29
4.4,0,21
4.8,0,13
4.9,0,0
5.1,0,0
5.4,0,0
5.5,0,0
5.9,0,0
6.2,0,0
6.3,0,0
6.2,0,0
6.3,0,0
6.3,0,0
6.4,0,0
6.5,0,0
6.9,0,0
7.1,0,0
7.0,0,0
6.8,0,0
7.0,6,34
7.6,43,83
7.6,98,111
8.5,158,117
8.8,26,129
7.7,0,33
6.6,0,49
6.4,0,25
6.5,0,0
5.7,0,0
5.3,0,0
5.9,0,0
6.2,0,0
6.6,0,0
6.1,0,0
5.7,0,0
5.7,0,0
5.7,0,0
5.6,0,0
5.5,0,0
5.5,0,0
5.5,0,0
5.6,0,0
6.3,0,0
8.1,0,16
8.4,0,33
8.7,0,37
8.8,0,39
8.9,0,28
9.0,0,29
9.4,0,21
9.9,0,10
10.2,0,0
10.4,0,0
10.5,0,0
10.5,0,0
10.7,0,0
10.9,0,0
11.0,0,0
11.0,0,0
10.7,0,0
11.0,0,0
11.2,0,0
10.8,0,0
11.2,0,0
10.8,0,0
9.5,0,0
9.1,0,0
8.7,0,14
8.4,4,71
8.7,23,129
8.4,16,138
8.5,9,125
8.3,3,90
7.9,0,42
6.9,0,21
6.0,0,0
4.2,0,0
3.4,0,0
3.3,0,0
3.4,0,0
3.4,0,0
2.8,0,0
2.4,0,0
2.3,0,0
2.0,0,0
1.3,0,0
0.5,0,0
0.3,0,0
0.4,0,0
0.4,0,0
0.5,0,0
0.7,0,16
1.0,1,50
1.4,40,106
2.1,139,101
2.5,192,82
2.6,150,79
2.2,54,69
1.5,1,24
0.4,0,0
0.0,0,0
-0.1,0,0
-0.1,0,0
-0.1,0,0
-0.2,0,0
-0.1,0,0
0.2,0,0
0.5,0,0
0.5,0,0
0.8,0,0
0.7,0,0
0.9,0,0
1.0,0,0
0.7,0,0
0.8,0,0
1.2,0,19
1.2,0,45
1.5,0,31
1.9,0,40
2.2,0,47
2.2,0,43
2.1,2,60
2.3,1,24
1.9,0,0
1.9,0,0
2.0,0,0
1.8,0,0
1.6,0,0
1.3,0,0
1.3,0,0
1.4,0,0
1.7,0,0
2.0,0,0
2.3,0,0
2.2,0,0
2.0,0,0
1.9,0,0
1.7,0,0
2.0,0,0
3.2,0,22
4.4,19,88
5.3,46,139
7.2,6,120
6.7,0,86
7.0,0,64
7.1,0,46
7.1,0,14
6.7,0,0
6.1,0,0
5.8,0,0
5.5,0,0
5.3,0,0
5.2,0,0
5.1,0,0
5.0,0,0
4.9,0,0
4.7,0,0
4.3,0,0
4.2,0,0
4.0,0,0
4.1,0,0
3.8,0,0
3.9,0,0
4.5,0,18
4.9,0,34
5.4,0,57
6.3,0,59
6.8,0,66
7.4,0,48
7.7,1,56
7.5,0,13
7.3,0,0
6.6,0,0
6.1,0,0
5.8,0,0
5.1,0,0
4.5,0,0
3.4,0,0
3.2,0,0
3.3,0,0
3.4,0,0
3.1,0,0
3.0,0,0
2.9,0,0
3.1,0,0
3.4,0,0
3.7,0,0
3.4,0,18
3.6,10,61
4.7,115,69
5.1,72,110
4.7,16,110
3.9,1,75
3.5,0,30
2.9,0,3
0.9,0,0
0.2,0,0
-0.4,0,0
-0.7,0,0
-1.2,0,0
-1.0,0,0
-0.9,0,0
-0.6,0,0
-0.6,0,0
-0.2,0,0
0.6,0,0
0.2,0,0
0.1,0,0
0.5,0,0
1.1,0,0
1.6,0,0
2.5,6,24
3.9,50,63
5.2,3,82
5.9,7,104
6.9,0,51
7.2,0,31
7.0,0,31
6.9,0,4
6.0,0,0
5.4,0,0
4.9,0,0
4.3,0,0
4.1,0,0
3.2,0,0
3.0,0,0
3.2,0,0
2.8,0,0
2.5,0,0
2.6,0,0
1.8,0,0
1.1,0,0
1.5,0,0
1.3,0,0
0.6,0,0
0.9,16,28
1.7,82,64
2.3,102,94
3.0,74,123
3.4,118,114
4.2,58,109
3.7,13,68
3.2,0,13
2.7,0,0
1.8,0,0
1.2,0,0
0.8,0,0
0.8,0,0
0.9,0,0
0.5,0,0
0.2,0,0
0.0,0,0
-0.1,0,0
-0.3,0,0
-0.3,0,0
-0.4,0,0
-0.7,0,0
-1.0,0,0
-1.2,0,0
-0.5,3,22
0.1,2,50
1.2,20,96
2.0,75,114
3.1,137,94
3.0,48,101
2.4,15,66
2.1,0,16
1.2,0,0
0.7,0,0
0.8,0,0
0.1,0,0
-0.9,0,0
-1.3,0,0
-1.9,0,0
-2.6,0,0
-2.8,0,0
-3.2,0,0
-3.6,0,0
-3.6,0,0
-3.1,0,0
-2.8,0,0
-3.5,0,0
-3.3,0,0
-2.3,0,17
-1.5,18,68
-0.2,57,106
2.0,46,129
3.1,61,129
2.7,35,109
2.5,9,65
1.9,0,8
1.7,0,0
1.7,0,0
1.3,0,0
1.3,0,0
1.1,0,0
1.6,0,0
1.3,0,0
1.1,0,0
0.4,0,0
0.0,0,0
-0.3,0,0
-0.6,0,0
-0.7,0,0
-0.8,0,0
-0.7,0,0
-0.6,0,0
-0.3,1,22
0.4,9,64
1.5,19,100
2.3,33,126
3.5,13,114
3.8,0,51
3.5,0,36
2.9,0,11
3.2,0,0
3.5,0,0
3.5,0,0
3.2,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.2,0,0
3.4,0,0
3.4,0,0
3.6,0,0
3.9,0,0
4.2,0,0
4.5,0,0
4.3,0,0
4.5,0,0
4.6,0,18
5.2,1,55
5.4,0,48
5.6,0,45
6.2,0,72
6.8,0,60
7.0,0,27
6.6,0,15
5.9,0,0
5.5,0,0
5.7,0,0
5.9,0,0
5.7,0,0
5.4,0,0
5.1,0,0
5.1,0,0
5.3,0,0
5.5,0,0
5.7,0,0
5.9,0,0
6.1,0,0
6.3,0,0
6.3,0,0
6.5,0,0
6.6,0,4
6.9,0,16
7.1,0,25
7.4,0,35
7.9,0,74
8.1,32,107
8.3,14,65
7.7,0,15
7.3,0,0
6.4,0,0
6.2,0,0
5.9,0,0
5.7,0,0
5.5,0,0
5.0,0,0
4.4,0,0
3.9,0,0
3.6,0,0
3.5,0,0
3.9,0,0
4.1,0,0
4.7,0,0
4.9,0,0
5.0,0,0
5.2,0,11
5.7,0,30
6.1,0,35
6.5,0,68
6.7,3,88
7.0,2,73
7.1,0,42
6.9,0,8
6.8,0,0
6.4,0,0
6.2,0,0
6.2,0,0
6.4,0,0
6.5,0,0
6.2,0,0
6.1,0,0
6.0,0,0
6.0,0,0
5.9,0,0
5.7,0,0
5.9,0,0
5.6,0,0
5.2,0,0
5.3,0,0
5.2,0,8
5.3,0,23
5.3,0,23
5.4,0,21
5.3,0,21
5.1,0,18
5.1,0,16
5.1,0,4
5.1,0,0
5.3,0,0
5.3,0,0
5.6,0,0
5.3,0,0
5.4,0,0
5.4,0,0
5.5,0,0
5.5,0,0
5.4,0,0
5.4,0,0
5.4,0,0
5.3,0,0
5.0,0,0
4.8,0,0
4.6,0,0
4.4,0,6
4.4,1,42
4.3,0,47
4.1,0,32
4.2,0,28
4.2,0,35
4.0,0,43
3.6,0,17
3.6,0,0
3.2,0,0
3.1,0,0
2.9,0,0
2.9,0,0
2.9,0,0
2.7,0,0
2.7,0,0
2.9,0,0
2.9,0,0
3.1,0,0
3.3,0,0
3.3,0,0
3.2,0,0
3.3,0,0
3.3,0,0
3.4,0,8
3.6,0,26
3.9,0,57
4.3,0,38
4.5,0,36
5.0,0,28
5.2,0,23
5.5,0,8
5.5,0,0
5.5,0,0
5.6,0,0
5.9,0,0
6.2,0,0
6.4,0,0
6.5,0,0
6.6,0,0
7.2,0,0
7.3,0,0
7.6,0,0
7.7,0,0
8.2,0,0
7.2,0,0
6.6,0,0
3.9,0,0
4.2,1,12
3.2,54,52
3.9,113,77
4.4,136,92
4.4,125,96
4.1,87,88
4.0,39,61
3.7,0,14
3.4,0,0
2.6,0,0
2.0,0,0
1.3,0,0
0.1,0,0
-0.1,0,0
1.0,0,0
0.5,0,0
-0.5,0,0
-0.9,0,0
-1.5,0,0
-2.2,0,0
-2.5,0,0
-3.0,0,0
-3.4,0,0
-4.0,0,0
-4.1,8,12
-2.8,69,45
-1.4,128,65
0.6,162,74
1.8,156,77
1.5,117,73
0.9,45,56
0.0,2,17
-1.9,0,0
-2.3,0,0
-2.7,0,0
-3.1,0,0
-3.7,0,0
-4.1,0,0
-4.1,0,0
-4.2,0,0
-4.1,0,0
-4.3,0,0
-3.7,0,0
-3.0,0,0
-2.6,0,0
-2.2,0,0
-1.7,0,0
-1.5,0,0
-1.5,5,5
-1.4,15,30
-1.1,0,40
-0.5,0,41
0.0,0,42
0.5,0,40
0.8,0,30
0.7,0,5
0.6,0,0
0.8,0,0
1.0,0,0
0.5,0,0
-0.2,0,0
-0.8,0,0
-1.8,0,0
-1.8,0,0
-2.7,0,0
-2.8,0,0
-3.6,0,0
-3.7,0,0
-3.8,0,0
-4.0,0,0
-4.1,0,0
-4.3,0,0
-4.0,9,10
-2.7,73,35
-0.5,135,49
0.7,172,55
2.2,171,57
2.4,135,54
1.6,66,45
0.2,18,19
-0.5,0,0
-0.9,0,0
-1.1,0,0
-1.2,0,0
-1.4,0,0
-1.6,0,0
-1.8,0,0
-1.6,0,0
-1.6,0,0
-1.7,0,0
-1.9,0,0
-2.1,0,0
-2.4,0,0
-2.6,0,0
-2.1,0,0
-1.9,0,0
-1.8,8,10
-0.3,64,40
1.3,125,57
3.4,156,67
5.3,149,71
5.4,118,66
5.0,55,50
3.5,6,17
2.7,0,0
2.3,0,0
2.3,0,0
1.6,0,0
1.2,0,0
0.5,0,0
0.1,0,0
0.0,0,0
-0.5,0,0
-0.6,0,0
-0.8,0,0
-1.1,0,0
-0.8,0,0
-1.1,0,0
-1.5,0,0
-1.5,0,0
-1.3,6,11
-0.7,47,51
0.7,91,80
2.1,109,95
3.0,83,105
2.7,76,88
2.6,44,59
1.8,3,17
1.3,0,0
0.8,0,0
0.2,0,0
0.0,0,0
0.5,0,0
0.8,0,0
1.2,0,0
1.5,0,0
1.4,0,0
1.6,0,0
1.3,0,0
1.2,0,0
1.6,0,0
1.3,0,0
1.3,0,0
1.4,0,0
1.6,0,6
2.1,5,29
2.5,0,48
2.8,0,35
3.2,0,35
3.0,0,47
2.6,10,35
2.2,15,4
1.9,0,0
1.7,0,0
1.1,0,0
0.6,0,0
0.1,0,0
-0.1,0,0
-0.7,0,0
-1.3,0,0
-2.1,0,0
-2.8,0,0
-3.4,0,0
-3.7,0,0
-4.2,0,0
-4.8,0,0
-6.3,0,0
-6.7,0,0
-7.2,3,14
-6.2,37,57
-4.7,63,93
-4.0,42,118
-3.4,13,102
-3.6,1,65
-3.7,0,32
-3.8,0,6
-3.8,0,0
-4.0,0,0
-4.0,0,0
-4.1,0,0
-4.2,0,0
-4.2,0,0
-4.2,0,0
-4.6,0,0
-4.4,0,0
-4.2,0,0
-4.4,0,0
-4.2,0,0
-4.3,0,0
-4.2,0,0
-4.1,0,0
-4.1,0,0
-3.8,0,8
-3.5,3,39
-3.3,3,76
-2.7,10,108
-2.5,22,126
-2.1,16,101
-2.4,3,53
-2.2,0,2
-2.3,0,0
-2.5,0,0
-2.7,0,0
-3.4,0,0
-3.9,0,0
-4.7,0,0
-4.3,0,0
-4.1,0,0
-4.7,0,0
-5.2,0,0
-4.5,0,0
-4.2,0,0
-4.1,0,0
-4.0,0,0
-4.1,0,0
-3.9,0,0
-3.5,0,7
-3.1,0,29
-2.7,0,34
-1.8,0,62
-1.2,2,79
-0.7,9,82
-1.1,27,63
-1.9,1,16
-2.2,0,0
-1.7,0,0
-2.0,0,0
-1.5,0,0
-1.2,0,0
-1.0,0,0
-0.8,0,0
-0.4,0,0
-0.3,0,0
-0.2,0,0
0.0,0,0
0.2,0,0
0.5,0,0
0.9,0,0
1.2,0,0
1.5,0,0
1.9,2,15
2.2,6,40
3.0,0,56
3.5,1,78
3.9,4,95
3.9,0,38
3.9,0,10
3.7,0,2
3.5,0,0
3.4,0,0
3.4,0,0
2.9,0,0
3.5,0,0
3.1,0,0
3.3,0,0
3.4,0,0
3.4,0,0
2.9,0,0
2.6,0,0
2.6,0,0
2.6,0,0
2.3,0,0
2.5,0,0
2.6,0,0
2.9,0,6
2.9,3,30
3.7,0,38
3.8,0,57
4.1,3,71
4.5,3,61
4.3,0,33
4.2,0,11
4.1,0,0
4.1,0,0
4.1,0,0
4.2,0,0
4.1,0,0
3.8,0,0
3.5,0,0
3.1,0,0
3.2,0,0
3.2,0,0
3.1,0,0
2.4,0,0
2.3,0,0
2.0,0,0
1.7,0,0
1.8,0,0
2.3,0,0
2.4,5,37
3.0,37,105
4.0,54,133
4.4,24,123
4.4,2,73
3.9,0,44
3.8,0,5
3.9,0,0
3.8,0,0
3.8,0,0
3.3,0,0
3.2,0,0
2.9,0,0
2.6,0,0
2.6,0,0
2.4,0,0
2.1,0,0
2.0,0,0
1.8,0,0
1.6,0,0
1.6,0,0
1.6,0,0
1.6,0,0
1.6,0,9
1.8,1,33
2.4,0,49
3.1,1,78
3.3,4,92
3.2,0,53
3.3,0,11
3.1,0,2
2.8,0,0
2.4,0,0
2.3,0,0
2.2,0,0
2.1,0,0
1.8,0,0
1.8,0,0
1.7,0,0
1.7,0,0
1.5,0,0
1.4,0,0
1.4,0,0
1.1,0,0
1.1,0,0
1.3,0,0
1.2,0,0
1.3,0,7
1.4,2,34
1.7,0,41
1.8,0,43
1.8,0,47
2.1,0,40
2.1,0,20
2.0,0,2
1.9,0,0
1.9,0,0
2.0,0,0
2.1,0,0
2.1,0,0
1.8,0,0
1.7,0,0
1.5,0,0
1.5,0,0
1.5,0,0
1.5,0,0
1.4,0,0
1.4,0,0
1.2,0,0
1.1,0,0
1.2,0,0
1.1,0,8
1.1,13,29
1.3,0,39
1.6,0,39
1.6,0,35
1.9,0,24
1.8,0,28
1.5,0,11
1.0,0,0
0.6,0,0
0.3,0,0
0.2,0,0
0.1,0,0
-0.1,0,0
-0.2,0,0
-0.4,0,0
-0.6,0,0
-1.0,0,0
-1.4,0,0
-1.8,0,0
-2.4,0,0
-2.8,0,0
-3.2,0,0
-3.3,0,0
-3.3,0,2
-3.3,0,23
-3.1,0,25
-3.1,0,27
-3.2,0,34
-3.4,0,37
-3.5,0,10
-3.8,0,1
-3.9,0,0
-4.0,0,0
-4.0,0,0
-3.8,0,0
-3.8,0,0
-3.7,0,0
-3.4,0,0
-3.0,0,0
-2.6,0,0
-2.4,0,0
-2.3,0,0
-2.8,0,0
-3.1,0,0
-3.9,0,0
-4.2,0,0
-4.7,0,0
-4.8,0,5
-4.1,18,37
-3.5,51,66
-2.6,65,85
-1.9,70,87
-2.0,28,82
-2.3,69,37
-3.1,9,17
-3.2,0,0
-3.6,0,0
-3.7,0,0
-4.2,0,0
-4.6,0,0
-4.8,0,0
-5.0,0,0
-5.2,0,0
-5.4,0,0
-5.5,0,0
-5.7,0,0
-5.4,0,0
-5.1,0,0
-5.2,0,0
-5.3,0,0
-5.4,0,0
-5.2,0,4
-4.7,1,38
-4.2,7,82
-3.7,7,105
-3.4,4,99
-3.3,7,92
-3.3,2,55
-3.4,0,5
-3.6,0,0
-4.0,0,0
-4.1,0,0
-4.4,0,0
-4.5,0,0
-4.7,0,0
-4.5,0,0
-4.7,0,0
-4.6,0,0
-4.7,0,0
-4.6,0,0
-4.8,0,0
-4.8,0,0
-4.6,0,0
-4.9,0,0
-5.0,0,0
-4.7,0,3
-4.6,2,36
-4.2,1,62
-3.6,0,64
-3.2,2,84
-2.7,4,82
-2.5,1,50
-2.4,0,6
-2.1,0,0
-1.8,0,0
-1.5,0,0
-1.4,0,0
-1.5,0,0
